Date,Company,CAC40,EuroUSD,Mkt-RF,SMB,HML,RF,oat,infl,pib,Breakeven,rkfreeAAA,value,MarketCap,BookMarket,PriceBook
2014-03-31,orange,13.396771930512928,4338.051385788691,-0.54,0.33,1.72,0.0,2.9818260869565214,0.8,542737.18,0.01558952380952381,0.16918480952380954,27.633793149675643,45570.0,0.8474576271186441,1.18
2014-04-30,orange,13.351565313339233,4437.292041015625,1.77,-2.19,0.29,0.0,2.8805714285714283,0.8,542438.53,0.01576,0.15000995,27.081566047668456,45570.0,0.8474576271186441,1.18
2014-05-31,orange,12.703388647599654,4484.8427966889885,0.77,-0.68,-0.41,0.0,2.7892727272727273,0.8,542438.53,0.015134545454545454,0.12243038095238096,26.243005232377485,45570.0,0.8474576271186441,1.18
2014-06-30,orange,12.810799189976283,4522.008533296131,-0.12,0.12,-1.76,0.0,2.8234500000000002,0.6,542438.53,0.01482904761904762,0.05855961904761905,25.65022141592843,45570.0,0.8474576271186441,1.18
2014-07-31,orange,12.684180218240488,4362.04345703125,-4.1,-0.43,0.4,0.0,2.6956363636363636,0.6,542899.4,0.014989130434782609,0.04588630434782609,25.157452375992484,45570.0,0.8474576271186441,1.18
2014-08-31,orange,13.677569570995512,4249.599074590774,-0.02,-0.97,-1.01,0.0,2.461809523809524,0.5,542899.4,0.01349857142857143,0.025820380952380956,23.3522401537214,45570.0,0.8474576271186441,1.18
2014-09-30,orange,13.669359467246316,4425.323686079545,-3.79,-2.28,-0.44,0.0,2.56475,0.4,542899.4,0.013798636363636364,-0.022402045454545452,24.18812656402588,45570.0,0.8474576271186441,1.18
2014-10-31,orange,13.003751257191533,4129.809602156929,-2.7,-1.23,-3.09,0.0,2.50532,0.5,545948.03,0.01239391304347826,-0.023050782608695652,22.202058543329652,45570.0,0.8474576271186441,1.18
2014-11-30,orange,13.98707947731018,4261.010986328125,2.12,-1.35,-1.82,0.0,2.4095714285714287,0.4,545948.03,0.0118745,-0.0200735,23.878759765625,45570.0,0.8474576271186441,1.18
2014-12-31,orange,14.330836704799108,4262.194324311756,-3.7,2.22,-2.35,0.0,2.22755,0.1,545948.03,0.009774347826086957,-0.01738404761904762,25.13460958571661,45570.0,0.8474576271186441,1.18
2015-01-31,orange,14.516981669834681,4386.139997209822,-0.31,-1.56,-3.52,0.0,1.60975,-0.4,545511.53,0.008836363636363635,-0.07411195238095239,27.121877306983585,44840.0,0.8130081300813008,1.23
2015-02-28,orange,14.820787048339843,4768.503955078125,6.21,0.99,1.96,0.0,1.5826666666666664,-0.3,545511.53,0.010269,-0.1847834,29.586308002471924,44840.0,0.8130081300813008,1.23
2015-03-31,orange,15.554153615778143,5000.727783203125,-2.28,-0.51,-0.35,0.0,1.4048500000000002,0.0,545511.53,0.013061363636363637,-0.20272077272727274,29.78436105901545,44840.0,0.8130081300813008,1.23
2015-04-30,orange,16.723263931274413,5173.39755859375,4.79,2.18,0.33,0.0,1.3136363636363635,0.1,548407.54,0.013928636363636364,-0.2663815,29.84571189880371,44840.0,0.8130081300813008,1.23
2015-05-31,orange,16.679683494567872,5058.210498046875,-0.15,1.66,-2.47,0.0,1.7262380952380951,0.3,548407.54,0.013947142857142856,-0.27707685,32.82543973922729,44840.0,0.8130081300813008,1.23
2015-06-30,orange,17.49675533988259,4927.926380504261,-2.84,2.03,0.15,0.0,2.00985,0.3,548407.54,0.014020454545454546,-0.253585,34.97190544821999,44840.0,0.8130081300813008,1.23
2015-07-31,orange,18.094195739082668,4956.229598335598,2.39,-0.81,-2.65,0.0,1.932608695652174,0.2,549238.16,0.012956521739130434,-0.2618522173913043,34.69210185175357,44840.0,0.8130081300813008,1.23
2015-08-31,orange,17.731597627912247,4887.132882254465,-6.02,3.7,-1.0,0.0,1.8883333333333334,0.1,549238.16,0.010608095238095238,-0.25318409523809526,30.846689769199916,44840.0,0.8130081300813008,1.23
2015-09-30,orange,16.264893835241143,4526.629549893466,-4.27,1.11,-3.63,0.0,1.8697727272727271,0.1,549238.16,0.010613181818181818,-0.2657736363636363,29.84131535616788,44840.0,0.8130081300813008,1.23
2015-10-31,orange,16.630336501381613,4715.629549893466,6.19,-2.97,-0.77,0.0,1.8010434782608695,0.2,550424.48,0.011398636363636363,-0.3206395454545455,32.51357980207963,44840.0,0.8130081300813008,1.23
2015-11-30,orange,15.807160377502441,4910.279575892857,-1.49,0.33,-2.8,0.0,1.79785,0.1,550424.48,0.01207904761904762,-0.36689466666666665,33.34846987043108,44840.0,0.8130081300813008,1.23
2015-12-31,orange,14.888259115673247,4667.023786272322,-1.86,3.77,-1.25,0.01,1.8522500000000002,0.3,550424.48,0.011210869565217392,-0.3971004,32.415370668683735,44840.0,0.8130081300813008,1.23
2016-01-31,orange,14.687745380401612,4340.096020507813,-6.43,-0.76,-1.49,0.01,1.6252272727272727,0.3,551542.63,0.009431428571428572,-0.45295984999999994,30.516986179351807,40580.0,0.8620689655172414,1.16
2016-02-29,orange,14.50741990407308,4184.78619094122,-1.71,1.45,0.37,0.02,1.4776315789473684,-0.1,551542.63,0.007896666666666666,-0.4689413809523809,32.12292307899112,40580.0,0.8620689655172414,1.16
2016-03-31,orange,15.321984064011346,4427.463332403274,6.7,1.71,1.19,0.02,1.4219473684210526,-0.1,551542.63,0.008788260869565218,-0.48386709523809524,35.00420161655971,40580.0,0.8620689655172414,1.16
2016-04-30,orange,14.832856178283691,4445.223353794643,2.38,-0.64,3.35,0.01,1.4585000000000001,-0.1,554967.68,0.009897142857142858,-0.5522343809523809,35.99481964111328,40580.0,0.8620689655172414,1.16
2016-05-31,orange,14.611685102636164,4373.49365234375,-0.38,1.53,-2.87,0.01,1.4076363636363636,0.1,554967.68,0.010090909090909091,-0.5541978636363637,34.05759776722301,40580.0,0.8620689655172414,1.16
2016-06-30,orange,13.889065048911355,4295.9931529651985,-5.01,-2.39,-1.64,0.02,1.217090909090909,0.3,554967.68,0.010735909090909091,-0.5804941363636363,32.0092527216131,40580.0,0.8620689655172414,1.16
2016-07-31,orange,14.627390452793666,4317.636637369792,4.44,1.54,0.21,0.02,1.1067272727272728,0.4,552915.34,0.010234285714285715,-0.6584293333333333,28.78810473850795,40580.0,0.8620689655172414,1.16
2016-08-31,orange,15.041278175685717,4425.346106487772,0.78,1.61,1.93,0.02,1.1205652173913043,0.4,552915.34,0.010802173913043478,-0.6483828260869565,29.22590446472168,40580.0,0.8620689655172414,1.16
2016-09-30,orange,15.058744170448996,4448.589999112216,0.95,0.92,-0.15,0.02,1.1704545454545454,0.5,552915.34,0.011063636363636364,-0.6672479545454546,28.427899447354402,40580.0,0.8620689655172414,1.16
2016-10-31,orange,15.569161460513161,4497.570940290178,-3.08,-0.77,6.36,0.02,1.2433684210526315,0.5,554979.1,0.012163809523809525,-0.7810617142857142,26.325056893484934,40580.0,0.8620689655172414,1.16
2016-11-30,orange,15.699781287800182,4504.290460759943,-2.5,0.89,1.92,0.01,1.4851818181818182,0.7,554979.1,0.01279909090909091,-0.7911714545454545,23.56049936467951,40580.0,0.8620689655172414,1.16
2016-12-31,orange,15.407564299447197,4764.485700334822,4.72,-0.83,1.99,0.03,1.5231818181818182,0.8,554979.1,0.014027272727272727,-0.838555,24.958289373488654,40580.0,0.8620689655172414,1.16
2017-01-31,orange,15.189742131666703,4863.614102450284,2.84,2.03,0.47,0.04,1.8823999999999999,1.6,558379.58,0.01501090909090909,-0.7394653636363636,27.298734404823996,45960.0,0.8620689655172414,1.16
2017-02-28,orange,14.443441820144653,4846.6915283203125,0.68,-0.04,-2.6,0.04,1.9363,1.4,558379.58,0.015325,-0.78549,28.176888179779052,45960.0,0.8620689655172414,1.16
2017-03-31,orange,14.601979048355766,5008.347380264946,4.27,-1.3,0.5,0.03,1.9562916666666668,1.4,558379.58,0.014663913043478262,-0.8572410434782608,29.960058295208476,45960.0,0.8620689655172414,1.16
2017-04-30,orange,15.436967160966661,5134.547797309027,4.63,1.91,-1.3,0.05,1.822964705882353,1.4,561870.87,0.01383,-0.7870367222222222,30.287541177537705,45960.0,0.8620689655172414,1.16
2017-05-31,orange,16.511167656291615,5351.998623934659,5.03,0.02,-0.79,0.06,1.8207619047619046,0.9,561870.87,0.013743478260869565,-0.7395036363636364,28.507774786515668,45960.0,0.8620689655172414,1.16
2017-06-30,orange,17.54939382726496,5263.791859019886,-0.67,1.55,2.03,0.06,1.7606666666666666,0.8,561870.87,0.012720454545454545,-0.7090473181818182,28.08171844482422,45960.0,0.8620689655172414,1.16
2017-07-31,orange,17.21397082010905,5174.991001674107,3.49,0.8,2.59,0.07,1.8510000000000002,0.8,566829.83,0.01346095238095238,-0.6879564761904762,27.932227270943777,45960.0,0.8620689655172414,1.16
2017-08-31,orange,16.87128216287364,5122.707370923913,0.11,-0.06,-0.71,0.09,1.7870454545454544,1.0,566829.83,0.013767391304347825,-0.7184652173913043,27.56751582933509,45960.0,0.8620689655172414,1.16
2017-09-30,orange,18.02349290393648,5208.76953125,2.72,-0.12,0.47,0.09,1.8423809523809522,1.1,566829.83,0.014062380952380953,-0.7620517142857143,28.620475042433966,45960.0,0.8620689655172414,1.16
2017-10-31,orange,18.382154898210004,5389.832275390625,0.59,-0.96,-0.13,0.09,1.8315,1.2,571856.06,0.014599545454545454,-0.7685993181818183,30.95136122270064,45960.0,0.8620689655172414,1.16
2017-11-30,orange,19.236710461703215,5397.97001509233,-0.01,-0.38,1.29,0.08,1.7310909090909092,1.2,571856.06,0.014618181818181818,-0.7782172727272727,32.077739542180844,45960.0,0.8620689655172414,1.16
2017-12-31,orange,19.603186356393916,5372.9837068256575,1.47,1.55,0.5,0.09,1.7239473684210527,1.2,571856.06,0.014967142857142856,-0.8313961578947368,32.59587960494192,45960.0,0.8620689655172414,1.16
2018-01-31,orange,20.59413172981956,5482.949063387784,5.52,0.8,1.1,0.11,1.7417894736842106,1.5,575333.09,0.015156956521739129,-0.6346204090909091,33.90159867026589,43070.0,0.8849557522123894,1.13
2018-02-28,orange,18.853398323059082,5257.805517578125,-5.35,1.22,-0.75,0.11,1.7481000000000002,1.3,575333.09,0.015208,-0.6357244,31.453929328918456,43070.0,0.8849557522123894,1.13
2018-03-31,orange,18.416007087344216,5200.619047619048,-0.71,-0.56,-0.94,0.12,1.6268095238095237,1.7,575333.09,0.014859545454545453,-0.6750441904761905,28.189864022391184,43070.0,0.8849557522123894,1.13
2018-04-30,orange,18.647469520568848,5345.319018554687,2.2,-0.74,1.51,0.14,1.6314499999999998,1.8,575257.54,0.015316666666666666,-0.6505631000000001,27.532012462615967,43070.0,0.8849557522123894,1.13
2018-05-31,orange,20.311738100918856,5537.627752130682,-2.73,1.23,-4.98,0.14,1.6760869565217391,2.3,575257.54,0.015295652173913044,-0.6169169545454545,27.215132973410867,43070.0,0.8849557522123894,1.13
2018-06-30,orange,19.14640308561779,5408.295712425595,-0.92,-0.84,-1.56,0.14,1.6503636363636363,2.3,575257.54,0.015225714285714283,-0.6211794285714285,27.305511928740003,43070.0,0.8849557522123894,1.13
2018-07-31,orange,18.715208400379527,5409.368141867898,2.69,-1.91,0.4,0.16,1.604142857142857,2.6,577922.25,0.01496409090909091,-0.6322901363636363,27.98104494268244,43070.0,0.8849557522123894,1.13
2018-08-31,orange,19.595846922501273,5438.329186480978,-2.65,0.88,-2.65,0.16,1.6266521739130433,2.6,577922.25,0.014721304347826087,-0.6251091304347827,26.888686553291652,43070.0,0.8849557522123894,1.13
2018-09-30,orange,19.572194290161132,5381.654028320312,0.12,-1.46,2.34,0.15,1.678904761904762,2.5,577922.25,0.014701,-0.6106,29.075827407836915,43070.0,0.8849557522123894,1.13
2018-10-31,orange,19.274165112039316,5170.143023947011,-8.54,-1.7,1.47,0.19,1.655095238095238,2.5,580516.37,0.014838695652173913,-0.6993934782608696,29.047880421514098,43070.0,0.8849557522123894,1.13
2018-11-30,orange,19.19315580888228,5035.077769886364,-1.31,-1.18,-0.57,0.18,1.6729545454545454,2.2,580516.37,0.013897272727272729,-0.6987196818181819,28.902480472217906,43070.0,0.8849557522123894,1.13
2018-12-31,orange,18.966908505088405,4798.2063630756575,-4.59,-0.68,0.95,0.19,1.6522,1.9,580516.37,0.012684285714285714,-0.7462888235294118,25.5619252857409,43070.0,0.8849557522123894,1.13
2019-01-31,orange,19.32994305003773,4822.667746803977,6.19,0.59,-0.95,0.21,1.4097142857142857,1.4,583570.56,0.011671739130434783,-0.5953468181818182,25.06020095131614,38950.0,0.9900990099009901,1.01
2019-02-28,orange,20.834242153167725,5118.163012695312,2.93,-1.47,-1.23,0.18,1.3142,1.6,583570.56,0.01136,-0.55565865,26.608408546447755,38950.0,0.9900990099009901,1.01
2019-03-31,orange,22.90784962972005,5315.305222284226,0.58,-1.76,-2.33,0.19,1.2792285714285714,1.3,583570.56,0.01177047619047619,-0.5675430952380952,26.252611886887323,38950.0,0.9900990099009901,1.01
2019-04-30,orange,23.348351669311523,5511.372485351562,3.7,0.1,-1.04,0.21,1.25945,1.5,587620.82,0.011868636363636364,-0.55815875,27.673840045928955,38950.0,0.9900990099009901,1.01
2019-05-31,orange,22.313133759932086,5360.824041193182,-5.34,1.32,-1.54,0.21,1.2242875,1.1,587620.82,0.010909565217391304,-0.5731688636363637,26.574929324063387,38950.0,0.9900990099009901,1.01
2019-06-30,orange,22.22068853378296,5420.2965087890625,5.87,-2.64,-1.32,0.18,1.00765,1.4,587620.82,0.009472999999999999,-0.5801964,26.27199993133545,38950.0,0.9900990099009901,1.01
2019-07-31,orange,22.66406191950259,5578.656058933424,-2.56,-1.28,0.09,0.19,0.9763333333333334,1.3,591545.99,0.009873478260869565,-0.6326990434782609,26.019130623858906,38950.0,0.9900990099009901,1.01
2019-08-31,orange,22.868796608664773,5351.889071377841,-2.4,-0.59,-1.96,0.16,0.7366818181818182,1.3,591545.99,0.009644545454545454,-0.7504313181818181,25.225454590537332,38950.0,0.9900990099009901,1.01
2019-09-30,orange,22.777118955339706,5607.483770461309,2.15,-0.89,3.08,0.18,0.75515,1.1,591545.99,0.009682857142857142,-0.7144189523809524,24.64095233735584,38950.0,0.9900990099009901,1.01
2019-10-31,orange,22.63091684424359,5623.61474609375,3.27,0.93,-0.5,0.15,0.8503636363636363,0.9,592140.76,0.009478260869565217,-0.6533341739130435,23.632173869920813,38950.0,0.9900990099009901,1.01
2019-11-30,orange,22.593882696969168,5892.759044828869,1.77,2.07,-2.24,0.12,0.923681818181818,1.2,592140.76,0.01009,-0.6176213333333334,25.824762071881974,38950.0,0.9900990099009901,1.01
2019-12-31,orange,22.904607409522647,5915.322998046875,4.07,2.79,0.41,0.14,0.94755,1.6,592140.76,0.010607391304347825,-0.6659668888888889,26.808571225120907,38950.0,0.9900990099009901,1.01
2020-01-31,orange,22.976876172152433,6001.138627485795,-2.55,0.36,-2.88,0.13,0.7361904761904763,1.7,589704.01,0.010957391304347827,-0.5908825909090909,26.080000097101387,31820.0,1.43143429716576,0.6986
2020-02-29,orange,22.725735187530518,5923.30849609375,-8.98,0.28,-0.74,0.12,0.5914761904761905,1.6,589704.01,0.01012,-0.62118645,22.88499994277954,31820.0,1.43143429716576,0.6986
2020-03-31,orange,18.237655986439098,4481.844105113636,-15.44,-4.22,-11.3,0.12,0.7027652173913043,0.8,589704.01,0.005757727272727273,-0.7209265454545455,18.11636361208829,31820.0,1.43143429716576,0.6986
2020-04-30,orange,18.615440464019777,4425.190502929688,6.7,5.03,-3.82,0.0,0.6711428571428572,0.4,558549.99,0.006060454545454546,-0.587766,17.247500038146974,31820.0,1.43143429716576,0.6986
2020-05-31,orange,18.39863815307617,4492.473046875,5.43,1.21,-4.14,0.01,0.6688421052631579,0.4,558549.99,0.005687142857142857,-0.56115825,18.54850025177002,31820.0,1.43143429716576,0.6986
2020-06-30,orange,21.13007961619984,4958.298672762784,4.04,-1.2,1.74,0.01,0.6198904761904762,0.2,558549.99,0.0070027272727272724,-0.5596716818181818,18.180454340848055,31820.0,1.43143429716576,0.6986
2020-07-31,orange,21.643104553222656,4999.886485224185,3.99,2.69,-4.75,0.01,0.5748695652173913,0.9,484984.78,0.00983391304347826,-0.5839354347826087,15.450869435849397,31820.0,1.43143429716576,0.6986
2020-08-31,orange,22.29143678574335,4962.622907366072,4.95,2.91,-1.74,0.01,0.57405,0.2,484984.78,0.010832380952380953,-0.5809510952380952,15.59095237368629,31820.0,1.43143429716576,0.6986
2020-09-30,orange,22.415963086214933,4937.401389382102,-2.97,0.85,-3.74,0.01,0.5018636363636364,0.0,484984.78,0.010251363636363637,-0.5977593181818182,15.58363624052568,31820.0,1.43143429716576,0.6986
2020-10-31,orange,23.150571736422453,4843.978204900568,-4.72,1.21,-0.2,0.01,0.4414347826086957,0.1,570010.74,0.010092727272727274,-0.6780995454545454,14.146818204359574,31820.0,1.43143429716576,0.6986
2020-11-30,orange,23.791937146868026,5335.693359375,16.62,0.3,10.76,0.01,0.41868421052631577,0.2,570010.74,0.010585714285714285,-0.7005969047619048,18.02190489996047,31820.0,1.43143429716576,0.6986
2020-12-31,orange,24.068938515403055,5546.824928977273,5.67,4.66,-1.77,0.01,0.4328,0.0,570010.74,0.011544347826086956,-0.7448093499999999,19.45681806044145,31820.0,1.43143429716576,0.6986
2021-01-31,orange,24.44982328414917,5589.485009765625,-1.25,1.66,-0.29,0.0,0.5568095238095238,0.8,566157.69,0.012307142857142859,-0.62433565,16.58450002670288,28320.0,1.413627367825841,0.7074
2021-02-28,orange,25.984267902374267,5697.5184326171875,2.6,0.87,5.73,0.0,0.7372777777777778,0.8,566157.69,0.012784,-0.617563,17.92500009536743,28320.0,1.413627367825841,0.7074
2021-03-31,orange,26.204162348871645,5961.945206351902,3.18,-1.97,3.46,0.0,0.7831904761904761,1.4,566157.69,0.014083913043478261,-0.612221347826087,20.919999910437543,28320.0,1.413627367825841,0.7074
2021-04-30,orange,26.709710597991943,6220.076977539063,5.29,2.14,-3.19,0.0,0.8156363636363636,1.6,566400.11,0.015050909090909092,-0.63285945,21.442000007629396,28320.0,1.413627367825841,0.7074
2021-05-31,orange,27.452713739304315,6358.03955078125,4.52,-0.99,2.06,0.0,0.90485,1.8,566400.11,0.015357619047619049,-0.6286699047619048,23.281904674711683,28320.0,1.413627367825841,0.7074
2021-06-30,orange,27.130365891890094,6574.364568536932,-1.66,-1.49,-2.5,0.0,0.8787619047619047,1.9,566400.11,0.015100909090909092,-0.6440683181818182,24.369090860540215,28320.0,1.413627367825841,0.7074
2021-07-31,orange,26.909998633644797,6517.689985795455,2.09,0.6,-2.98,0.0,0.7734285714285715,1.5,571387.5,0.015123636363636365,-0.6542007727272727,24.17181803963401,28320.0,1.413627367825841,0.7074
2021-08-31,orange,29.170483589172363,6746.091819069602,1.45,1.83,-1.18,0.0,0.7312608695652173,2.4,571387.5,0.015685454545454544,-0.658161,22.574545426802203,28320.0,1.413627367825841,0.7074
2021-09-30,orange,15.927685780958695,6637.691384055398,-4.99,-0.6,4.3,0.0,0.8297391304347826,2.7,571387.5,0.01691,-0.6811770454545454,22.970000093633477,28320.0,1.413627367825841,0.7074
2021-10-31,orange,10.579163006373815,6651.88427734375,4.2,-1.62,-0.64,0.0,0.8583333333333333,3.2,588972.8,0.018772380952380954,-0.7170918571428571,22.26285725548154,28320.0,1.413627367825841,0.7074
2021-11-30,orange,10.643261259252375,7012.891823508523,-4.29,-0.92,-2.11,0.0,0.7948500000000001,3.4,588972.8,0.018385454545454545,-0.8419640454545455,23.925454659895465,28320.0,1.413627367825841,0.7074
2021-12-31,orange,10.984911669855533,6998.917820142663,5.16,-1.34,1.86,0.01,0.8020416666666667,3.4,588972.8,0.017926521739130435,-0.7897334545454545,22.356521689373515,28320.0,1.413627367825841,0.7074
2022-01-31,orange,11.196619533357167,7125.162411644345,-5.39,-3.22,12.09,0.0,1.422590909090909,3.3,591660.37,0.018122857142857145,-0.6880021428571429,22.489523842221214,26260.0,1.4253135689851768,0.7016
2022-02-28,orange,11.006819868087769,6920.798999023437,-3.77,0.39,0.57,0.0,1.604736842105263,4.2,591660.37,0.018551,-0.6988983,25.00399990081787,26260.0,1.4253135689851768,0.7016
2022-03-31,orange,10.979937304621158,6452.03224779212,-0.33,0.59,0.4,0.0,1.6206363636363639,5.1,591660.37,0.023116086956521738,-0.7177010869565217,22.03913041819697,26260.0,1.4253135689851768,0.7016
2022-04-30,orange,11.144810224834242,6557.998458059211,-5.86,-1.34,2.64,0.0,1.8578,5.4,590908.12,0.026504761904761902,-0.652044,20.314210590563324,26260.0,1.4253135689851768,0.7016
2022-05-31,orange,10.717136686498469,6341.941850142045,1.27,-1.57,5.23,0.03,2.0777142857142854,5.8,590908.12,0.0246,-0.48806659090909094,18.31954539905895,26260.0,1.4253135689851768,0.7016
2022-06-30,orange,10.357218872417103,6139.317693536932,-10.32,-1.05,-2.46,0.06,2.4863181818181816,6.5,590908.12,0.023392727272727273,-0.4070822272727273,16.91590929031372,26260.0,1.4253135689851768,0.7016
2022-07-31,orange,9.416768528166271,6095.971447172619,5.26,0.62,-6.01,0.08,2.178521739130435,6.8,593423.06,0.02179904761904762,-0.2055767619047619,16.17285719371977,26260.0,1.4253135689851768,0.7016
2022-08-31,orange,8.956001489058785,6435.908245584239,-6.68,-0.72,5.41,0.19,2.27,6.6,593423.06,0.023996521739130434,-0.023766,15.226521699324898,26260.0,1.4253135689851768,0.7016
2022-09-30,orange,8.278421727093784,6017.379971590909,-9.84,-3.71,1.25,0.19,2.5448636363636363,6.2,593423.06,0.024061363636363634,0.35415440909090906,12.811363567005504,26260.0,1.4253135689851768,0.7016
2022-10-31,orange,7.844824132465181,6030.415690104167,6.66,-0.95,2.44,0.23,2.6803809523809523,7.1,596445.89,0.024036190476190475,0.8236180476190476,12.486190523420062,26260.0,1.4253135689851768,0.7016
2022-11-30,orange,8.305354725230824,6556.690895774148,12.64,-1.8,-1.15,0.29,2.4051363636363634,7.1,596445.89,0.024792272727272725,1.2909455454545453,16.212272730740633,26260.0,1.4253135689851768,0.7016
2022-12-31,orange,8.663536480494908,6600.163853236607,-1.09,1.45,2.58,0.33,2.6684285714285716,6.7,596445.89,0.024248636363636365,1.607914619047619,17.573333195277623,26260.0,1.4253135689851768,0.7016
2002-01-31,renault,20.09136042387589,4513.624556107955,-4.7,2.94,1.83,0.14,5.267368421052631,2.4,,,,7.3921305614969,,,
2002-02-28,renault,16.227485036849977,4340.004541015625,0.41,-0.35,1.74,0.13,5.333,2.2,,,,7.9112831354141235,,,
2002-03-31,renault,16.15169134594145,4594.41796875,5.08,-0.41,0.74,0.13,5.4719999999999995,2.2,,,,8.04117811293829,,,
2002-04-30,renault,13.963713212446732,4523.191941034226,-0.32,2.92,4.76,0.15,5.434090909090909,2.1,473460.01,,,8.064725442366166,,,
2002-05-31,renault,11.901041196740191,4369.959539240057,0.43,1.73,4.7,0.14,5.445652173913044,1.6,473460.01,,,7.828515446704367,,,
2002-06-30,renault,10.095286774635316,3939.5235107421877,-2.48,1.12,2.42,0.13,5.3020000000000005,1.4,473460.01,,,7.642626070976258,,,
2002-07-31,renault,6.182912909466287,3471.8700004245925,-10.59,1.76,3.15,0.15,5.244761904761905,1.6,475441.05,,,7.327049752940303,,,
2002-08-31,renault,5.0481815121390605,3383.398193359375,0.14,-2.24,2.11,0.14,5.157272727272727,1.8,475441.05,,,6.887794581326571,,,
2002-09-30,renault,4.744869709014893,3063.5380859375,-13.17,3.0,-1.9,0.14,5.0255,1.8,475441.05,,,7.190722737993513,,,
2002-10-31,renault,4.707004173942234,2967.0804390285325,8.58,-6.73,-0.84,0.14,5.201363636363637,1.9,477769.39,,,6.763679214145826,,,
2002-11-30,renault,4.947259267171224,3192.3280668712796,4.89,-0.78,2.16,0.12,5.174782608695652,2.1,477769.39,,,6.693198658171154,,,
2002-12-31,renault,5.813082647323609,3126.205517578125,-2.76,3.57,3.24,0.11,5.058571428571429,2.2,477769.39,,,6.2822839780287305,,,
2003-01-31,renault,6.174505949020386,3040.319080699574,-3.45,2.08,2.52,0.1,4.807619047619048,1.9,477725.39,,,6.366727517998737,19620.0,,
2003-02-28,renault,5.225165963172913,2811.077526855469,-3.35,0.33,1.66,0.09,4.782,2.6,477725.39,,,6.490111684799194,19620.0,,
2003-03-31,renault,4.798816839853923,2692.4857235863096,-1.49,0.82,-0.51,0.1,4.891739130434783,2.5,477725.39,,,6.163579645610991,19620.0,,
2003-04-30,renault,5.023578381538391,2872.543493652344,13.12,-2.1,0.24,0.1,4.878095238095238,2.0,478192.24,,,6.534900123422796,19620.0,,
2003-05-31,renault,5.403340861910865,2949.5509440104165,7.66,2.71,1.12,0.09,4.6872727272727275,1.8,478192.24,,,6.625361637635664,19620.0,,
2003-06-30,renault,6.029373350597563,3112.9995233444943,1.17,1.99,0.42,0.1,4.6935,2.0,478192.24,,,6.862479959215436,19620.0,,
2003-07-31,renault,5.888664556586224,3130.0621815557065,1.71,0.9,3.88,0.07,4.888695652173913,2.0,476966.17,,,7.040201684702998,19620.0,,
2003-08-31,renault,5.626357078552246,3240.8061872209823,0.19,3.11,0.01,0.07,4.8933333333333335,2.0,476966.17,,,6.999260539100284,19620.0,,
2003-09-30,renault,5.960112181576815,3328.376808860085,2.8,2.71,0.07,0.08,4.889,2.2,476966.17,,,7.47034968029369,19620.0,,
2003-10-31,renault,6.367059396660847,3314.3121921705165,6.2,-1.2,3.66,0.07,4.936,2.3,481637.41,,,7.377321160357932,19620.0,,
2003-11-30,renault,7.009093618392944,3403.6914916992187,4.49,0.0,0.41,0.07,4.951904761904761,2.5,481637.41,,,7.674673438072205,19620.0,,
2003-12-31,renault,7.063534350622268,3488.6943010602677,7.32,-2.01,0.49,0.08,4.874736842105263,2.4,481637.41,,,7.852418795875881,19620.0,,
2004-01-31,renault,7.728352001735142,3636.9390578497023,2.47,3.68,2.39,0.07,4.848363636363636,2.2,483636.04,,,7.8828700022263964,23790.0,,
2004-02-29,renault,8.0810786485672,3681.3710083007813,3.1,1.06,0.37,0.06,4.853571428571429,1.9,483636.04,,,8.384330320358277,23790.0,,
2004-03-31,renault,8.074760789456574,3655.5026112432065,-3.32,0.88,-0.25,0.09,4.757000000000001,1.9,483636.04,,,9.325457116831904,23790.0,,
2004-04-30,renault,8.09662835597992,3745.1614990234375,-1.23,-0.96,0.86,0.08,4.886380952380953,2.4,488465.25,,,9.639706958423961,23790.0,,
2004-05-31,renault,7.501280625661214,3631.825706845238,1.42,-0.99,-0.84,0.06,4.944681818181818,2.8,488465.25,,,9.895128477187384,23790.0,,
2004-06-30,renault,8.084864919835871,3709.2549937855115,1.99,1.09,0.98,0.08,4.8999999999999995,2.7,488465.25,,,9.967368472706188,23790.0,,
2004-07-31,renault,7.9554549564014785,3630.411798650568,-3.12,0.08,0.45,0.1,4.871818181818181,2.6,491225.03,,,10.422887411984531,23790.0,,
2004-08-31,renault,7.4490883350372314,3568.6045365767045,0.37,-0.46,1.32,0.11,4.754272727272727,2.6,491225.03,,,10.71399211883545,23790.0,,
2004-09-30,renault,7.682330326600508,3678.1504461115055,4.01,0.22,0.74,0.11,4.705125,2.2,491225.03,,2.045378842105263,11.208362362601541,23790.0,,
2004-10-31,renault,7.8900166011991955,3700.5933430989585,4.06,0.04,0.69,0.11,4.646095238095238,2.3,493094.52,,2.0620551904761903,11.613796324956985,23790.0,,
2004-11-30,renault,8.276203979145397,3787.807273171165,6.86,2.09,1.73,0.15,4.5703157894736846,2.2,493094.52,,2.0975558636363636,11.41118708523837,23790.0,,
2004-12-31,renault,8.597260723943295,3796.4256114130435,4.25,0.37,0.72,0.16,4.445083333333334,2.2,493094.52,,2.0968974347826084,12.149718326071035,23790.0,,
2005-01-31,renault,8.886097226824079,3862.9785737537204,-1.25,3.56,1.57,0.16,4.008,1.6,496227.59,,2.056953571428571,13.26632295336042,23240.0,,
