Date,Company,value,MarketCap,BookMarket,PriceBook
2008-02-29,renault,25.86156109401158,7380.0,,
2008-03-31,renault,25.147092317280016,7380.0,,
2008-04-30,renault,26.83743919025768,7380.0,,
2008-05-31,renault,27.640056337629044,7380.0,,
2008-06-30,renault,24.578122547694615,7380.0,,
2008-07-31,renault,21.150560130243715,7380.0,,
2008-08-31,renault,21.735134215581986,7380.0,,
2008-09-30,renault,20.355845971540973,7380.0,,
2008-10-31,renault,15.842971138332201,7380.0,,
2008-11-30,renault,16.468629550933837,7380.0,,
2008-12-31,renault,17.3056579771496,7380.0,,
2009-01-31,renault,17.03720474243164,14540.0,1.6225864027259453,0.6163
2009-02-28,renault,16.332053232192994,14540.0,1.6225864027259453,0.6163
2009-03-31,renault,16.387763153422963,14540.0,1.6225864027259453,0.6163
2009-04-30,renault,18.683854007720946,14540.0,1.6225864027259453,0.6163
2009-05-31,renault,20.575517559051512,14540.0,1.6225864027259453,0.6163
2009-06-30,renault,19.96163489601829,14540.0,1.6225864027259453,0.6163
2009-07-31,renault,19.977914810180664,14540.0,1.6225864027259453,0.6163
2009-08-31,renault,22.178347542172386,14540.0,1.6225864027259453,0.6163
2009-09-30,renault,23.692159219221637,14540.0,1.6225864027259453,0.6163
2009-10-31,renault,23.2568772055886,14540.0,1.6225864027259453,0.6163
2009-11-30,renault,23.029795328776043,14540.0,1.6225864027259453,0.6163
2009-12-31,renault,24.13168308951638,14540.0,1.6225864027259453,0.6163
2010-01-31,renault,24.826984405517578,16940.0,1.7866714311238163,0.5597
2010-02-28,renault,23.669954204559325,16940.0,1.7866714311238163,0.5597
2010-03-31,renault,26.147705161053203,16940.0,1.7866714311238163,0.5597
2010-04-30,renault,26.93998565673828,16940.0,1.7866714311238163,0.5597
2010-05-31,renault,23.6244447798956,16940.0,1.7866714311238163,0.5597
2010-06-30,renault,23.594973130659625,16940.0,1.7866714311238163,0.5597
2010-07-31,renault,22.69685424457897,16940.0,1.7866714311238163,0.5597
2010-08-31,renault,22.88783550262451,16940.0,1.7866714311238163,0.5597
2010-09-30,renault,23.476924722844903,16940.0,1.7866714311238163,0.5597
2010-10-31,renault,24.375317618960427,16940.0,1.7866714311238163,0.5597
2010-11-30,renault,24.97984131899747,16940.0,1.7866714311238163,0.5597
2010-12-31,renault,25.629735492524645,16940.0,1.7866714311238163,0.5597
2011-01-31,renault,26.72593334742955,10260.0,3.1007751937984493,0.3225
2011-02-28,renault,27.830129146575928,10260.0,3.1007751937984493,0.3225
2011-03-31,renault,27.566104142562203,10260.0,3.1007751937984493,0.3225
2011-04-30,renault,28.090185566952353,10260.0,3.1007751937984493,0.3225
2011-05-31,renault,28.23428942940452,10260.0,3.1007751937984493,0.3225
2011-06-30,renault,27.989063956520774,10260.0,3.1007751937984493,0.3225
2011-07-31,renault,27.35752096630278,10260.0,3.1007751937984493,0.3225
2011-08-31,renault,23.265403747558594,10260.0,3.1007751937984493,0.3225
2011-09-30,renault,21.691660620949484,10260.0,3.1007751937984493,0.3225
2011-10-31,renault,22.77630088442848,10260.0,3.1007751937984493,0.3225
2011-11-30,renault,21.173839915882457,10260.0,3.1007751937984493,0.3225
2011-12-31,renault,21.76754633585612,10260.0,3.1007751937984493,0.3225
2012-01-31,renault,23.834129073403098,15690.0,2.068680182043856,0.4834
2012-02-29,renault,25.47551700047084,15690.0,2.068680182043856,0.4834
2012-03-31,renault,26.461535713889383,15690.0,2.068680182043856,0.4834
2012-04-30,renault,23.78346061706543,15690.0,2.068680182043856,0.4834
2012-05-31,renault,22.975463607094504,15690.0,2.068680182043856,0.4834
2012-06-30,renault,23.490124112083798,15690.0,2.068680182043856,0.4834
2012-07-31,renault,24.582227273420855,15690.0,2.068680182043856,0.4834
2012-08-31,renault,24.194762934809145,15690.0,2.068680182043856,0.4834
2012-09-30,renault,24.542284774780274,15690.0,2.068680182043856,0.4834
2012-10-31,renault,23.788311750992484,15690.0,2.068680182043856,0.4834
2012-11-30,renault,23.46433752233332,15690.0,2.068680182043856,0.4834
2012-12-31,renault,25.03140292448156,15690.0,2.068680182043856,0.4834
2013-01-31,renault,26.577637152238324,23560.0,1.3603591348115902,0.7351
2013-02-28,renault,25.26349115371704,23560.0,1.3603591348115902,0.7351
2013-03-31,renault,25.38331546783447,23560.0,1.3603591348115902,0.7351
2013-04-30,renault,25.42348116920108,23560.0,1.3603591348115902,0.7351
2013-05-31,renault,27.968792481855914,23560.0,1.3603591348115902,0.7351
2013-06-30,renault,28.374149513244628,23560.0,1.3603591348115902,0.7351
2013-07-31,renault,29.094025321628738,23560.0,1.3603591348115902,0.7351
2013-08-31,renault,29.820549964904785,23560.0,1.3603591348115902,0.7351
2013-09-30,renault,30.795616967337473,23560.0,1.3603591348115902,0.7351
2013-10-31,renault,33.70866128672724,23560.0,1.3603591348115902,0.7351
2013-11-30,renault,34.81389926728748,23560.0,1.3603591348115902,0.7351
2013-12-31,renault,34.2962869644165,23560.0,1.3603591348115902,0.7351
2014-01-31,renault,35.986591165716,21580.0,1.4031149151115476,0.7127
2014-02-28,renault,38.55088233947754,21580.0,1.4031149151115476,0.7127
2014-03-31,renault,39.749784742082866,21580.0,1.4031149151115476,0.7127
2014-04-30,renault,40.38833217620849,21580.0,1.4031149151115476,0.7127
2014-05-31,renault,41.15132869373668,21580.0,1.4031149151115476,0.7127
2014-06-30,renault,42.340734390985396,21580.0,1.4031149151115476,0.7127
2014-07-31,renault,40.14737834101138,21580.0,1.4031149151115476,0.7127
2014-08-31,renault,36.49083945864723,21580.0,1.4031149151115476,0.7127
2014-09-30,renault,35.58981444618919,21580.0,1.4031149151115476,0.7127
2014-10-31,renault,33.43498122173807,21580.0,1.4031149151115476,0.7127
2014-11-30,renault,34.07545700073242,21580.0,1.4031149151115476,0.7127
2014-12-31,renault,34.052232560657316,21580.0,1.4031149151115476,0.7127
2015-01-31,renault,36.296187264578684,29580.0,1.0521885521885521,0.9504
2015-02-28,renault,39.464423942565915,29580.0,1.0521885521885521,0.9504
2015-03-31,renault,41.600566690618344,29580.0,1.0521885521885521,0.9504
2015-04-30,renault,43.02090625762939,29580.0,1.0521885521885521,0.9504
2015-05-31,renault,42.57215766906738,29580.0,1.0521885521885521,0.9504
2015-06-30,renault,41.75966332175515,29580.0,1.0521885521885521,0.9504
2015-07-31,renault,43.21013856970745,29580.0,1.0521885521885521,0.9504
2015-08-31,renault,45.35697392054966,29580.0,1.0521885521885521,0.9504
2015-09-30,renault,45.19172339005904,29580.0,1.0521885521885521,0.9504
2015-10-31,renault,45.89227017489347,29580.0,1.0521885521885521,0.9504
2015-11-30,renault,48.338175819033665,29580.0,1.0521885521885521,0.9504
2015-12-31,renault,46.69331487019857,29580.0,1.0521885521885521,0.9504
2016-01-31,renault,46.81036643981933,26100.0,1.2456402590931739,0.8028
2016-02-29,renault,48.85551488967169,26100.0,1.2456402590931739,0.8028
2016-03-31,renault,51.181481134323846,26100.0,1.2456402590931739,0.8028
2016-04-30,renault,51.93562553042457,26100.0,1.2456402590931739,0.8028
2016-05-31,renault,53.105546951293945,26100.0,1.2456402590931739,0.8028
2016-06-30,renault,51.73361102017489,26100.0,1.2456402590931739,0.8028
2016-07-31,renault,53.00035385858445,26100.0,1.2456402590931739,0.8028
2016-08-31,renault,54.59785511182702,26100.0,1.2456402590931739,0.8028
2016-09-30,renault,54.78750228881836,26100.0,1.2456402590931739,0.8028
2016-10-31,renault,53.953528631301154,26100.0,1.2456402590931739,0.8028
2016-11-30,renault,50.20245430686257,26100.0,1.2456402590931739,0.8028
2016-12-31,renault,51.59715343656994,26100.0,1.2456402590931739,0.8028
2017-01-31,renault,53.514870556918055,28970.0,1.3854253255749516,0.7218
2017-02-28,renault,55.33761749267578,28970.0,1.3854253255749516,0.7218
2017-03-31,renault,58.44359522280486,28970.0,1.3854253255749516,0.7218
2017-04-30,renault,61.42806413438585,28970.0,1.3854253255749516,0.7218
2017-05-31,renault,64.57612696560946,28970.0,1.3854253255749516,0.7218
2017-06-30,renault,64.8483376936479,28970.0,1.3854253255749516,0.7218
2017-07-31,renault,63.45994022914341,28970.0,1.3854253255749516,0.7218
2017-08-31,renault,63.57590385105299,28970.0,1.3854253255749516,0.7218
2017-09-30,renault,66.45425269717262,28970.0,1.3854253255749516,0.7218
2017-10-31,renault,67.44000036066228,28970.0,1.3854253255749516,0.7218
2017-11-30,renault,71.52085668390447,28970.0,1.3854253255749516,0.7218
2017-12-31,renault,72.62146879497327,28970.0,1.3854253255749516,0.7218
2018-01-31,renault,72.92541607943448,18130.0,2.2794620469569185,0.4387
2018-02-28,renault,68.9753028869629,18130.0,2.2794620469569185,0.4387
2018-03-31,renault,67.2519774664016,18130.0,2.2794620469569185,0.4387
2018-04-30,renault,69.15192260742188,18130.0,2.2794620469569185,0.4387
2018-05-31,renault,73.06381572376598,18130.0,2.2794620469569185,0.4387
2018-06-30,renault,71.85126241048177,18130.0,2.2794620469569185,0.4387
2018-07-31,renault,72.75320816040039,18130.0,2.2794620469569185,0.4387
2018-08-31,renault,71.32498998227327,18130.0,2.2794620469569185,0.4387
2018-09-30,renault,69.5994815826416,18130.0,2.2794620469569185,0.4387
2018-10-31,renault,67.35988699871561,18130.0,2.2794620469569185,0.4387
2018-11-30,renault,67.15556959672408,18130.0,2.2794620469569185,0.4387
2018-12-31,renault,62.878530401932565,18130.0,2.2794620469569185,0.4387
2019-01-31,renault,64.1943232796409,13750.0,2.8768699654775602,0.3476
2019-02-28,renault,68.90705261230468,13750.0,2.8768699654775602,0.3476
2019-03-31,renault,73.54459635416667,13750.0,2.8768699654775602,0.3476
2019-04-30,renault,77.5441967010498,13750.0,2.8768699654775602,0.3476
2019-05-31,renault,77.9217459938743,13750.0,2.8768699654775602,0.3476
2019-06-30,renault,79.93179779052734,13750.0,2.8768699654775602,0.3476
2019-07-31,renault,81.1867844954781,13750.0,2.8768699654775602,0.3476
2019-08-31,renault,83.95335492220792,13750.0,2.8768699654775602,0.3476
2019-09-30,renault,87.0742899576823,13750.0,2.8768699654775602,0.3476
2019-10-31,renault,86.51397904105808,13750.0,2.8768699654775602,0.3476
2019-11-30,renault,89.60573977515811,13750.0,2.8768699654775602,0.3476
2019-12-31,renault,87.60965692429315,13750.0,2.8768699654775602,0.3476
2020-01-31,renault,89.480863050981,12800.0,2.4330900243309004,0.411
2020-02-29,renault,91.36193084716797,12800.0,2.4330900243309004,0.411
2020-03-31,renault,66.45394411954013,12800.0,2.4330900243309004,0.411
2020-04-30,renault,64.16550025939941,12800.0,2.4330900243309004,0.411
2020-05-31,renault,68.64265823364258,12800.0,2.4330900243309004,0.411
2020-06-30,renault,75.98855452104048,12800.0,2.4330900243309004,0.411
2020-07-31,renault,73.31326028575067,12800.0,2.4330900243309004,0.411
2020-08-31,renault,72.51189676920573,12800.0,2.4330900243309004,0.411
2020-09-30,renault,68.81253918734464,12800.0,2.4330900243309004,0.411
2020-10-31,renault,65.43036270141602,12800.0,2.4330900243309004,0.411
2020-11-30,renault,75.4681768871489,12800.0,2.4330900243309004,0.411
2020-12-31,renault,76.56271119551225,12800.0,2.4330900243309004,0.411
2021-01-31,renault,74.25425300598144,10070.0,3.136762860727729,0.3188
2021-02-28,renault,76.74656372070312,10070.0,3.136762860727729,0.3188
2021-03-31,renault,80.17876766038978,10070.0,3.136762860727729,0.3188
2021-04-30,renault,81.93694458007812,10070.0,3.136762860727729,0.3188
2021-05-31,renault,86.59193747384208,10070.0,3.136762860727729,0.3188
2021-06-30,renault,86.74315782026811,10070.0,3.136762860727729,0.3188
2021-07-31,renault,83.13187443126331,10070.0,3.136762860727729,0.3188
2021-08-31,renault,83.70189840143377,10070.0,3.136762860727729,0.3188
2021-09-30,renault,82.94662683660334,10070.0,3.136762860727729,0.3188
2021-10-31,renault,83.82083638509114,10070.0,3.136762860727729,0.3188
2021-11-30,renault,85.06800183382902,10070.0,3.136762860727729,0.3188
2021-12-31,renault,81.7994155883789,10070.0,3.136762860727729,0.3188
2022-01-31,renault,89.55616178966704,9660.0,3.0193236714975846,0.3312
2022-02-28,renault,92.31946296691895,9660.0,3.0193236714975846,0.3312
2022-03-31,renault,84.68406478218411,9660.0,3.0193236714975846,0.3312
2022-04-30,renault,85.20645543148643,9660.0,3.0193236714975846,0.3312
2022-05-31,renault,86.78565632213245,9660.0,3.0193236714975846,0.3312
2022-06-30,renault,83.17948150634766,9660.0,3.0193236714975846,0.3312
2022-07-31,renault,83.84916142054966,9660.0,3.0193236714975846,0.3312
2022-08-31,renault,88.66849650507388,9660.0,3.0193236714975846,0.3312
2022-09-30,renault,86.1391268643466,9660.0,3.0193236714975846,0.3312
2022-10-31,renault,82.39919825962612,9660.0,3.0193236714975846,0.3312
2022-11-30,renault,91.5553207397461,9660.0,3.0193236714975846,0.3312
2022-12-31,renault,92.05842190697079,9660.0,3.0193236714975846,0.3312
2002-01-31,sanofi,11.40534630688754,44520.0,0.14513788098693758,6.89
2002-02-28,sanofi,10.212188529968262,44520.0,0.14513788098693758,6.89
2002-03-31,sanofi,11.721747159957886,44520.0,0.14513788098693758,6.89
2002-04-30,sanofi,11.078883352733794,44520.0,0.14513788098693758,6.89
2002-05-31,sanofi,10.588575926694004,44520.0,0.14513788098693758,6.89
2002-06-30,sanofi,9.193127632141113,44520.0,0.14513788098693758,6.89
2002-07-31,sanofi,8.506081166474715,44520.0,0.14513788098693758,6.89
2002-08-31,sanofi,7.920303019610318,44520.0,0.14513788098693758,6.89
2002-09-30,sanofi,8.403639997754778,44520.0,0.14513788098693758,6.89
2002-10-31,sanofi,8.730016749838125,44520.0,0.14513788098693758,6.89
2002-11-30,sanofi,9.252126648312522,44520.0,0.14513788098693758,6.89
2002-12-31,sanofi,9.052641868591309,44520.0,0.14513788098693758,6.89
2003-01-31,sanofi,8.347869981418956,55330.0,0.1440922190201729,6.94
2003-02-28,sanofi,7.551378536224365,55330.0,0.1440922190201729,6.94
2003-03-31,sanofi,6.642132690974644,55330.0,0.1440922190201729,6.94
2003-04-30,sanofi,6.962951183319092,55330.0,0.1440922190201729,6.94
2003-05-31,sanofi,7.615049861726307,55330.0,0.1440922190201729,6.94
2003-06-30,sanofi,8.088666756947836,55330.0,0.1440922190201729,6.94
2003-07-31,sanofi,8.04361863758253,55330.0,0.1440922190201729,6.94
2003-08-31,sanofi,7.911080837249756,55330.0,0.1440922190201729,6.94
2003-09-30,sanofi,8.292166796597568,55330.0,0.1440922190201729,6.94
2003-10-31,sanofi,8.062355974446172,55330.0,0.1440922190201729,6.94
2003-11-30,sanofi,8.362455558776855,55330.0,0.1440922190201729,6.94
2003-12-31,sanofi,9.11443483261835,55330.0,0.1440922190201729,6.94
2004-01-31,sanofi,9.81346929640997,113050.0,0.4310344827586207,2.32
2004-02-29,sanofi,9.913904857635497,113050.0,0.4310344827586207,2.32
2004-03-31,sanofi,9.793860974519148,113050.0,0.4310344827586207,2.32
2004-04-30,sanofi,9.777215147018433,113050.0,0.4310344827586207,2.32
2004-05-31,sanofi,9.809053648085822,113050.0,0.4310344827586207,2.32
2004-06-30,sanofi,9.755899212577127,113050.0,0.4310344827586207,2.32
2004-07-31,sanofi,9.413839383558793,113050.0,0.4310344827586207,2.32
2004-08-31,sanofi,9.579566478729248,113050.0,0.4310344827586207,2.32
2004-09-30,sanofi,10.150193691253662,113050.0,0.4310344827586207,2.32
2004-10-31,sanofi,10.756080582028343,113050.0,0.4310344827586207,2.32
2004-11-30,sanofi,11.32975266196511,113050.0,0.4310344827586207,2.32
2004-12-31,sanofi,11.641875764598018,113050.0,0.4310344827586207,2.32
2005-01-31,sanofi,11.25863638378325,123030.0,0.4484304932735426,2.23
2005-02-28,sanofi,12.144332218170167,123030.0,0.4484304932735426,2.23
2005-03-31,sanofi,11.787814367385138,123030.0,0.4484304932735426,2.23
2005-04-30,sanofi,11.75773016611735,123030.0,0.4484304932735426,2.23
2005-05-31,sanofi,12.610648371956565,123030.0,0.4484304932735426,2.23
2005-06-30,sanofi,13.074927720156582,123030.0,0.4484304932735426,2.23
2005-07-31,sanofi,14.262956255958194,123030.0,0.4484304932735426,2.23
2005-08-31,sanofi,14.917363664378291,123030.0,0.4484304932735426,2.23
2005-09-30,sanofi,15.20889156514948,123030.0,0.4484304932735426,2.23
2005-10-31,sanofi,15.745619138081869,123030.0,0.4484304932735426,2.23
2005-11-30,sanofi,16.721670064059172,123030.0,0.4484304932735426,2.23
2005-12-31,sanofi,16.65186218988328,123030.0,0.4484304932735426,2.23
2006-01-31,sanofi,17.52331222187389,125530.0,0.48309178743961356,2.07
2006-02-28,sanofi,18.233656215667725,125530.0,0.48309178743961356,2.07
2006-03-31,sanofi,17.61037942637568,125530.0,0.48309178743961356,2.07
2006-04-30,sanofi,17.374560356140137,125530.0,0.48309178743961356,2.07
2006-05-31,sanofi,18.12584686279297,125530.0,0.48309178743961356,2.07
2006-06-30,sanofi,16.44878998669711,125530.0,0.48309178743961356,2.07
2006-07-31,sanofi,15.847361473810105,125530.0,0.48309178743961356,2.07
2006-08-31,sanofi,16.457443071448285,125530.0,0.48309178743961356,2.07
2006-09-30,sanofi,17.2634280976795,125530.0,0.48309178743961356,2.07
2006-10-31,sanofi,18.410158590836957,125530.0,0.48309178743961356,2.07
2006-11-30,sanofi,18.940745527094062,125530.0,0.48309178743961356,2.07
2006-12-31,sanofi,19.684096988878753,125530.0,0.48309178743961356,2.07
2007-01-31,sanofi,21.090397921475496,124380.0,0.5263157894736842,1.9
2007-02-28,sanofi,22.26224775314331,124380.0,0.5263157894736842,1.9
2007-03-31,sanofi,22.31782947887074,124380.0,0.5263157894736842,1.9
2007-04-30,sanofi,24.591602325439453,124380.0,0.5263157894736842,1.9
2007-05-31,sanofi,26.45458308133212,124380.0,0.5263157894736842,1.9
2007-06-30,sanofi,27.0477484748477,124380.0,0.5263157894736842,1.9
2007-07-31,sanofi,26.517745451493695,124380.0,0.5263157894736842,1.9
2007-08-31,sanofi,23.320765536764394,124380.0,0.5263157894736842,1.9
2007-09-30,sanofi,25.317655086517334,124380.0,0.5263157894736842,1.9
2007-10-31,sanofi,27.132528387981914,124380.0,0.5263157894736842,1.9
2007-11-30,sanofi,25.949766852638938,124380.0,0.5263157894736842,1.9
2007-12-31,sanofi,25.46921860544305,124380.0,0.5263157894736842,1.9
2008-01-31,sanofi,22.182219418612394,84560.0,0.7462686567164178,1.34
2008-02-29,sanofi,20.87761779058547,84560.0,0.7462686567164178,1.34
2008-03-31,sanofi,18.17668332551655,84560.0,0.7462686567164178,1.34
2008-04-30,sanofi,19.74694754860618,84560.0,0.7462686567164178,1.34
2008-05-31,sanofi,21.952225730532692,84560.0,0.7462686567164178,1.34
2008-06-30,sanofi,19.92486708504813,84560.0,0.7462686567164178,1.34
2008-07-31,sanofi,18.54047617704972,84560.0,0.7462686567164178,1.34
2008-08-31,sanofi,18.85092916942778,84560.0,0.7462686567164178,1.34
2008-09-30,sanofi,16.370301940224387,84560.0,0.7462686567164178,1.34
2008-10-31,sanofi,12.936105396436608,84560.0,0.7462686567164178,1.34
2008-11-30,sanofi,13.133298969268798,84560.0,0.7462686567164178,1.34
2008-12-31,sanofi,13.23924396151588,84560.0,0.7462686567164178,1.34
2009-01-31,sanofi,12.851977620806013,104010.0,0.6666666666666666,1.5
2009-02-28,sanofi,11.606443548202515,104010.0,0.6666666666666666,1.5
2009-03-31,sanofi,11.378832947124135,104010.0,0.6666666666666666,1.5
2009-04-30,sanofi,13.862290906906129,104010.0,0.6666666666666666,1.5
2009-05-31,sanofi,14.602960205078125,104010.0,0.6666666666666666,1.5
2009-06-30,sanofi,12.543986537239768,104010.0,0.6666666666666666,1.5
2009-07-31,sanofi,12.784922351007877,104010.0,0.6666666666666666,1.5
2009-08-31,sanofi,14.935792922973633,104010.0,0.6666666666666666,1.5
2009-09-30,sanofi,16.211603208021685,104010.0,0.6666666666666666,1.5
2009-10-31,sanofi,16.536859122189608,104010.0,0.6666666666666666,1.5
2009-11-30,sanofi,16.07146104176839,104010.0,0.6666666666666666,1.5
2009-12-31,sanofi,16.39974156293002,104010.0,0.6666666666666666,1.5
2010-01-31,sanofi,17.23479290008545,83430.0,0.8474576271186441,1.18
2010-02-28,sanofi,16.25022358894348,83430.0,0.8474576271186441,1.18
2010-03-31,sanofi,17.380312712296195,83430.0,0.8474576271186441,1.18
2010-04-30,sanofi,17.92212085723877,83430.0,0.8474576271186441,1.18
2010-05-31,sanofi,16.617489042736235,83430.0,0.8474576271186441,1.18
2010-06-30,sanofi,16.628116434270684,83430.0,0.8474576271186441,1.18
2010-07-31,sanofi,15.45406605980613,83430.0,0.8474576271186441,1.18
2010-08-31,sanofi,15.97070516239513,83430.0,0.8474576271186441,1.18
2010-09-30,sanofi,15.61381214315241,83430.0,0.8474576271186441,1.18
2010-10-31,sanofi,15.501027334304084,83430.0,0.8474576271186441,1.18
2010-11-30,sanofi,15.665332750840621,83430.0,0.8474576271186441,1.18
2010-12-31,sanofi,15.555693399338494,83430.0,0.8474576271186441,1.18
2011-01-31,sanofi,16.2861331758045,99260.0,0.7352941176470588,1.36
2011-02-28,sanofi,16.33214340209961,99260.0,0.7352941176470588,1.36
2011-03-31,sanofi,16.28958449156388,99260.0,0.7352941176470588,1.36
2011-04-30,sanofi,16.523915441412676,99260.0,0.7352941176470588,1.36
2011-05-31,sanofi,16.761541626670144,99260.0,0.7352941176470588,1.36
2011-06-30,sanofi,15.479771744121205,99260.0,0.7352941176470588,1.36
2011-07-31,sanofi,14.145390101841517,99260.0,0.7352941176470588,1.36
2011-08-31,sanofi,11.868840259054434,99260.0,0.7352941176470588,1.36
2011-09-30,sanofi,12.754678986289285,99260.0,0.7352941176470588,1.36
2011-10-31,sanofi,13.5761140641712,99260.0,0.7352941176470588,1.36
2011-11-30,sanofi,12.560286175120961,99260.0,0.7352941176470588,1.36
2011-12-31,sanofi,12.100407464163643,99260.0,0.7352941176470588,1.36
2012-01-31,sanofi,12.259848941456188,126600.0,0.5988023952095809,1.67
2012-02-29,sanofi,12.623525119963146,126600.0,0.5988023952095809,1.67
2012-03-31,sanofi,12.032035654241389,126600.0,0.5988023952095809,1.67
2012-04-30,sanofi,10.890528277346963,126600.0,0.5988023952095809,1.67
2012-05-31,sanofi,11.297607508572666,126600.0,0.5988023952095809,1.67
2012-06-30,sanofi,10.926264672052293,126600.0,0.5988023952095809,1.67
2012-07-31,sanofi,11.11116396297108,126600.0,0.5988023952095809,1.67
2012-08-31,sanofi,11.822512460791547,126600.0,0.5988023952095809,1.67
2012-09-30,sanofi,10.996965980529785,126600.0,0.5988023952095809,1.67
2012-10-31,sanofi,10.575702003810717,126600.0,0.5988023952095809,1.67
2012-11-30,sanofi,9.946983250704678,126600.0,0.5988023952095809,1.67
2012-12-31,sanofi,11.592249645906335,126600.0,0.5988023952095809,1.67
2013-01-31,sanofi,12.282203934409402,141030.0,0.5586592178770949,1.79
2013-02-28,sanofi,11.17886996269226,141030.0,0.5586592178770949,1.79
2013-03-31,sanofi,12.159999656677247,141030.0,0.5586592178770949,1.79
2013-04-30,sanofi,11.71944404783703,141030.0,0.5586592178770949,1.79
2013-05-31,sanofi,12.31620623848655,141030.0,0.5586592178770949,1.79
2013-06-30,sanofi,11.591524457931518,141030.0,0.5586592178770949,1.79
2013-07-31,sanofi,12.209632334501848,141030.0,0.5586592178770949,1.79
2013-08-31,sanofi,13.96583622152155,141030.0,0.5586592178770949,1.79
2013-09-30,sanofi,15.429106076558432,141030.0,0.5586592178770949,1.79
2013-10-31,sanofi,16.708979813948922,141030.0,0.5586592178770949,1.79
2013-11-30,sanofi,16.737064815702894,141030.0,0.5586592178770949,1.79
2013-12-31,sanofi,15.577570152282714,141030.0,0.5586592178770949,1.79
2014-01-31,sanofi,17.09610297463157,121380.0,0.5649717514124294,1.77
2014-02-28,sanofi,17.290055179595946,121380.0,0.5649717514124294,1.77
2014-03-31,sanofi,17.88515308925084,121380.0,0.5649717514124294,1.77
2014-04-30,sanofi,17.786999893188476,121380.0,0.5649717514124294,1.77
2014-05-31,sanofi,20.333065899935637,121380.0,0.5649717514124294,1.77
2014-06-30,sanofi,20.28774697440011,121380.0,0.5649717514124294,1.77
2014-07-31,sanofi,18.30642899222996,121380.0,0.5649717514124294,1.77
2014-08-31,sanofi,17.389539991106307,121380.0,0.5649717514124294,1.77
2014-09-30,sanofi,16.772133913907137,121380.0,0.5649717514124294,1.77
2014-10-31,sanofi,15.826148945352305,121380.0,0.5649717514124294,1.77
2014-11-30,sanofi,17.802036666870116,121380.0,0.5649717514124294,1.77
2014-12-31,sanofi,18.517473402477446,121380.0,0.5649717514124294,1.77
2015-01-31,sanofi,19.124505179268972,112200.0,0.5681818181818182,1.76
2015-02-28,sanofi,21.054875659942628,112200.0,0.5681818181818182,1.76
2015-03-31,sanofi,22.71289686723189,112200.0,0.5681818181818182,1.76
2015-04-30,sanofi,23.513645362854003,112200.0,0.5681818181818182,1.76
2015-05-31,sanofi,24.006941413879396,112200.0,0.5681818181818182,1.76
2015-06-30,sanofi,22.502652168273926,112200.0,0.5681818181818182,1.76
2015-07-31,sanofi,21.26773154217264,112200.0,0.5681818181818182,1.76
2015-08-31,sanofi,21.68115316118513,112200.0,0.5681818181818182,1.76
2015-09-30,sanofi,21.527465386824176,112200.0,0.5681818181818182,1.76
2015-10-31,sanofi,21.94050866907293,112200.0,0.5681818181818182,1.76
2015-11-30,sanofi,22.71186592465355,112200.0,0.5681818181818182,1.76
2015-12-31,sanofi,22.98082733154297,112200.0,0.5681818181818182,1.76
2016-01-31,sanofi,23.09582176208496,104630.0,0.5813953488372093,1.72
2016-02-29,sanofi,22.135585239955358,104630.0,0.5813953488372093,1.72
2016-03-31,sanofi,23.52306456792922,104630.0,0.5813953488372093,1.72
2016-04-30,sanofi,19.80824797494071,104630.0,0.5813953488372093,1.72
2016-05-31,sanofi,19.7881160215898,104630.0,0.5813953488372093,1.72
2016-06-30,sanofi,18.708574988625266,104630.0,0.5813953488372093,1.72
2016-07-31,sanofi,18.06346384684245,104630.0,0.5813953488372093,1.72
2016-08-31,sanofi,18.607207588527512,104630.0,0.5813953488372093,1.72
2016-09-30,sanofi,19.731019973754883,104630.0,0.5813953488372093,1.72
2016-10-31,sanofi,20.29642759050642,104630.0,0.5813953488372093,1.72
2016-11-30,sanofi,20.926148241216485,104630.0,0.5813953488372093,1.72
2016-12-31,sanofi,22.84683000473749,104630.0,0.5813953488372093,1.72
2017-01-31,sanofi,23.484123056585137,107940.0,0.6493506493506493,1.54
2017-02-28,sanofi,23.826014232635497,107940.0,0.6493506493506493,1.54
2017-03-31,sanofi,25.887230002361797,107940.0,0.6493506493506493,1.54
2017-04-30,sanofi,25.95186922285292,107940.0,0.6493506493506493,1.54
2017-05-31,sanofi,27.03421367298473,107940.0,0.6493506493506493,1.54
2017-06-30,sanofi,27.347253279252485,107940.0,0.6493506493506493,1.54
2017-07-31,sanofi,26.3393010639009,107940.0,0.6493506493506493,1.54
2017-08-31,sanofi,26.710059953772504,107940.0,0.6493506493506493,1.54
2017-09-30,sanofi,27.782266253516788,107940.0,0.6493506493506493,1.54
2017-10-31,sanofi,28.7430720762773,107940.0,0.6493506493506493,1.54
2017-11-30,sanofi,29.936670216647062,107940.0,0.6493506493506493,1.54
2017-12-31,sanofi,31.244515569586504,107940.0,0.6493506493506493,1.54
2018-01-31,sanofi,31.968924609097567,107790.0,0.625,1.6
2018-02-28,sanofi,29.901887607574462,107790.0,0.625,1.6
2018-03-31,sanofi,28.9362667628697,107790.0,0.625,1.6
2018-04-30,sanofi,29.92395362854004,107790.0,0.625,1.6
2018-05-31,sanofi,30.761220065030184,107790.0,0.625,1.6
2018-06-30,sanofi,28.54702885945638,107790.0,0.625,1.6
