Company,Date,EuroUSD,CAC40,Mkt-RF,SMB,HML,RF,oat,infl,pib,Breakeven,rkfreeAAA,value,MarketCap,BookMarket,PriceBook
bouygues,2011-12-31,1.3924452969661125,3587.197944848918,-13.12,-7.22,-12.89,0.04,3.9298438914728684,2.2916666666666665,535515.11,,0.6765154396887159,42.06431207449461,9930.0,1.2629451881788332,0.7918
bouygues,2012-12-31,1.2857606516434597,3346.1524875324235,20.77,1.21,1.9,0.06,3.376463326848249,2.225,535198.66,,0.04930608984375,46.828547576781574,9600.0,1.3875398917718884,0.7207
bouygues,2013-12-31,1.3281115527336413,3953.106987208946,28.0,8.58,10.35,0.02,3.240859345098039,0.9916666666666667,542737.18,0.01688767441860465,0.03995738039215686,51.54860659919469,12080.0,0.9900990099009901,1.01
bouygues,2014-12-31,1.3290993176200838,4333.757025505514,-6.34,-2.36,-5.29,0.02,2.7058078431372548,0.6166666666666667,545511.53,0.014176743295019157,0.058849521568627446,56.31252125655328,12250.0,0.9345794392523364,1.07
bouygues,2015-12-31,1.1103866095743873,4829.8733877144605,-0.51,10.57,-16.75,0.02,1.731508,0.08333333333333333,551542.63,0.011921226053639846,-0.2600286062992126,69.23809872513037,13790.0,0.7352941176470588,1.36
bouygues,2016-12-31,1.1071101340297538,4418.9005834675945,-0.04,4.11,11.08,0.2,1.35295703125,0.30833333333333335,558379.58,0.010668352490421456,-0.6243786770428015,60.62396131286403,12490.0,0.7936507936507936,1.26
bouygues,2017-12-31,1.1293302802152412,5178.016325827206,28.21,6.39,3.01,0.8,1.8292238095238096,1.1666666666666667,575333.09,0.01422423076923077,-0.7628656,71.81070436554886,18790.0,0.6535947712418301,1.53
bouygues,2018-12-31,1.1813304314668152,5293.6237764246325,-16.08,-4.27,-3.34,1.81,1.6627233201581026,2.1,583570.56,0.014743639846743295,-0.6526678023715415,78.73653434097386,13330.0,0.9523809523809522,1.05
bouygues,2019-12-31,1.1198352896250212,5458.275358072917,21.81,-1.18,-11.77,2.14,1.0564019762845849,1.3083333333333333,589704.01,0.01053736641221374,-0.6227451739130435,91.32785305628342,16110.0,0.819672131147541,1.22
bouygues,2020-12-31,1.1418561102779767,5077.860552954767,9.23,14.86,-30.11,0.44,0.5785466403162055,0.5416666666666666,566157.69,0.00907236641221374,-0.6269917529411764,110.69593503153139,15750.0,0.9174311926605504,1.09
bouygues,2021-12-31,1.1832185992792648,6427.139182867006,16.77,-2.12,4.98,0.04,0.7891058823529412,2.0749999999999997,591660.37,0.015650344827586208,-0.6761165447470817,124.49766585087791,13540.0,1.06951871657754,0.935
bouygues,2022-12-31,1.0536538291435975,6434.022694628527,-18.61,-9.01,19.15,1.42,2.1564163424124514,5.8999999999999995,596238.56,0.02314776923076923,0.020915988326848246,131.6411913325007,11140.0,1.2006243246488175,0.8329
capgemini,2001-12-31,,,,,,,,,,,,,11120.0,,
capgemini,2002-12-31,,3781.696945848652,-15.72,7.92,21.57,1.65,5.260118577075098,1.9416666666666667,477725.39,,,9.920614864362648,2990.0,,
capgemini,2003-12-31,1.231371750002322,3118.640943818934,41.69,14.03,20.26,1.02,4.8497265625,2.183333333333333,483636.04,,,8.98659115731735,5810.0,,
capgemini,2004-12-31,1.2443266737050023,3685.384396114865,22.56,8.61,11.18,1.2,4.76423754789272,2.3333333333333335,496227.59,,2.0769438470588235,15.480244614816355,4190.0,,
capgemini,2005-12-31,1.2444844379388227,4269.116984207806,8.82,5.87,9.44,2.98,3.8742833774319068,1.9000000000000001,505212.05,,2.084407984435798,19.990994732903,5280.0,,
capgemini,2006-12-31,1.2568150905462412,5106.495331648284,32.2,7.56,11.07,4.8,4.0421743372549015,1.8916666666666666,518229.98,,2.8506413098039216,20.532471682278178,9040.0,,
capgemini,2007-12-31,1.3702912307524866,5729.079365808823,9.69,-9.26,-0.06,4.66,4.495509521568628,1.5999999999999999,529230.77,,3.794855149019608,18.211313370190794,9130.0,,
capgemini,2008-12-31,1.4704498739399536,4340.828477859497,-47.45,-6.47,-3.29,1.6,4.602967147286822,3.1666666666666665,520064.67,,3.6290775546875,11.418006657130372,5600.0,,
capgemini,2009-12-31,1.394937990268985,3346.44367313385,35.15,14.32,1.55,0.1,4.231696766536965,0.10833333333333334,515997.92,,0.68378613671875,10.07536183521689,7060.0,0.8547008547008548,1.17
capgemini,2010-12-31,1.3264672523257377,3745.929060935974,6.31,9.92,-8.62,0.12,3.7417321158301156,1.7249999999999999,526301.28,,0.4133643527131783,13.439848054384257,7230.0,0.7936507936507936,1.26
capgemini,2011-12-31,1.3924452969661125,3587.197944848918,-13.12,-7.22,-12.89,0.04,3.9298438914728684,2.2916666666666665,535515.11,,0.6765154396887159,17.563427716271182,4870.0,1.1390818999886092,0.8779
capgemini,2012-12-31,1.2857606516434597,3346.1524875324235,20.77,1.21,1.9,0.06,3.376463326848249,2.225,535198.66,,0.04930608984375,23.078312642179238,6910.0,0.8620689655172414,1.16
capgemini,2013-12-31,1.3281115527336413,3953.106987208946,28.0,8.58,10.35,0.02,3.240859345098039,0.9916666666666667,542737.18,0.01688767441860465,0.03995738039215686,36.48656576254024,10870.0,0.5714285714285714,1.75
capgemini,2014-12-31,1.3290993176200838,4333.757025505514,-6.34,-2.36,-5.29,0.02,2.7058078431372548,0.6166666666666667,545511.53,0.014176743295019157,0.058849521568627446,41.84146128802028,11830.0,0.5235602094240838,1.91
capgemini,2015-12-31,1.1103866095743873,4829.8733877144605,-0.51,10.57,-16.75,0.02,1.731508,0.08333333333333333,551542.63,0.011921226053639846,-0.2600286062992126,51.05158793323873,16110.0,0.4694835680751173,2.13
capgemini,2016-12-31,1.1071101340297538,4418.9005834675945,-0.04,4.11,11.08,0.2,1.35295703125,0.30833333333333335,558379.58,0.010668352490421456,-0.6243786770428015,49.25938252865711,14590.0,0.5263157894736842,1.8999999999999997
capgemini,2017-12-31,1.1293302802152412,5178.016325827206,28.21,6.39,3.01,0.8,1.8292238095238096,1.1666666666666667,575333.09,0.01422423076923077,-0.7628656,67.627943302329,19820.0,0.42194092827004215,2.37
capgemini,2018-12-31,1.1813304314668152,5293.6237764246325,-16.08,-4.27,-3.34,1.81,1.6627233201581026,2.1,583570.56,0.014743639846743295,-0.6526678023715415,89.98868900031444,16590.0,0.5154639175257733,1.9400000000000002
capgemini,2019-12-31,1.1198352896250212,5458.275358072917,21.81,-1.18,-11.77,2.14,1.0564019762845849,1.3083333333333333,589704.01,0.01053736641221374,-0.6227451739130435,111.95044690109465,20620.0,0.4566210045662101,2.19
capgemini,2020-12-31,1.1418561102779767,5077.860552954767,9.23,14.86,-30.11,0.44,0.5785466403162055,0.5416666666666666,566157.69,0.00907236641221374,-0.6269917529411764,77.08545460749453,26270.0,0.28653295128939826,3.49
capgemini,2021-12-31,1.1832185992792648,6427.139182867006,16.77,-2.12,4.98,0.04,0.7891058823529412,2.0749999999999997,591660.37,0.015650344827586208,-0.6761165447470817,102.15103663055545,41970.0,0.2288329519450801,4.37
capgemini,2022-12-31,1.0536538291435975,6434.022694628527,-18.61,-9.01,19.15,1.42,2.1564163424124514,5.8999999999999995,596238.56,0.02314776923076923,0.020915988326848246,103.7935445287673,28320.0,0.33003300330033003,3.03
carrefour,2002-12-31,,3781.696945848652,-15.72,7.92,21.57,1.65,5.260118577075098,1.9416666666666667,477725.39,,,17.88091757631158,33280.0,,
carrefour,2003-12-31,1.231371750002322,3118.640943818934,41.69,14.03,20.26,1.02,4.8497265625,2.183333333333333,483636.04,,,14.902820419631718,39230.0,,
carrefour,2004-12-31,1.2443266737050023,3685.384396114865,22.56,8.61,11.18,1.2,4.76423754789272,2.3333333333333335,496227.59,,2.0769438470588235,23.1068995635702,34030.0,,
carrefour,2005-12-31,1.2444844379388227,4269.116984207806,8.82,5.87,9.44,2.98,3.8742833774319068,1.9000000000000001,505212.05,,2.084407984435798,30.760692460057246,33030.0,,
carrefour,2006-12-31,1.2568150905462412,5106.495331648284,32.2,7.56,11.07,4.8,4.0421743372549015,1.8916666666666666,518229.98,,2.8506413098039216,36.401694306004146,42730.0,,
carrefour,2007-12-31,1.3702912307524866,5729.079365808823,9.69,-9.26,-0.06,4.66,4.495509521568628,1.5999999999999999,529230.77,,3.794855149019608,42.701707741990305,54840.0,,
carrefour,2008-12-31,1.4704498739399536,4340.828477859497,-47.45,-6.47,-3.29,1.6,4.602967147286822,3.1666666666666665,520064.67,,3.6290775546875,36.281647941594386,27110.0,,
carrefour,2009-12-31,1.394937990268985,3346.44367313385,35.15,14.32,1.55,0.1,4.231696766536965,0.10833333333333334,515997.92,,0.68378613671875,31.530032258665287,33890.0,,
carrefour,2010-12-31,1.3264672523257377,3745.929060935974,6.31,9.92,-8.62,0.12,3.7417321158301156,1.7249999999999999,526301.28,,0.4133643527131783,45.43500920790293,27870.0,0.5050505050505051,1.9799999999999998
carrefour,2011-12-31,1.3924452969661125,3587.197944848918,-13.12,-7.22,-12.89,0.04,3.9298438914728684,2.2916666666666665,535515.11,,0.6765154396887159,51.26070239253198,15500.0,0.6369426751592356,1.57
carrefour,2012-12-31,1.2857606516434597,3346.1524875324235,20.77,1.21,1.9,0.06,3.376463326848249,2.225,535198.66,,0.04930608984375,55.32686889107146,17550.0,0.6289308176100629,1.59
carrefour,2013-12-31,1.3281115527336413,3953.106987208946,28.0,8.58,10.35,0.02,3.240859345098039,0.9916666666666667,542737.18,0.01688767441860465,0.03995738039215686,72.40963928212604,28800.0,0.4115226337448559,2.43
carrefour,2014-12-31,1.3290993176200838,4333.757025505514,-6.34,-2.36,-5.29,0.02,2.7058078431372548,0.6166666666666667,545511.53,0.014176743295019157,0.058849521568627446,83.67982750252489,22610.0,0.5494505494505494,1.82
carrefour,2015-12-31,1.1103866095743873,4829.8733877144605,-0.51,10.57,-16.75,0.02,1.731508,0.08333333333333333,551542.63,0.011921226053639846,-0.2600286062992126,93.92810978220835,21510.0,0.5434782608695652,1.84
carrefour,2016-12-31,1.1071101340297538,4418.9005834675945,-0.04,4.11,11.08,0.2,1.35295703125,0.30833333333333335,558379.58,0.010668352490421456,-0.6243786770428015,83.35489505952945,17870.0,0.7092198581560284,1.41
carrefour,2017-12-31,1.1293302802152412,5178.016325827206,28.21,6.39,3.01,0.8,1.8292238095238096,1.1666666666666667,575333.09,0.01422423076923077,-0.7628656,104.45762346429245,16480.0,0.8849557522123894,1.13
carrefour,2018-12-31,1.1813304314668152,5293.6237764246325,-16.08,-4.27,-3.34,1.81,1.6627233201581026,2.1,583570.56,0.014743639846743295,-0.6526678023715415,134.41727114809154,13300.0,0.970873786407767,1.03
carrefour,2019-12-31,1.1198352896250212,5458.275358072917,21.81,-1.18,-11.77,2.14,1.0564019762845849,1.3083333333333333,589704.01,0.01053736641221374,-0.6227451739130435,120.1693587592812,13360.0,0.9803921568627451,1.02
carrefour,2020-12-31,1.1418561102779767,5077.860552954767,9.23,14.86,-30.11,0.44,0.5785466403162055,0.5416666666666666,566157.69,0.00907236641221374,-0.6269917529411764,80.98222687208964,13940.0,1.0,1.0
carrefour,2021-12-31,1.1832185992792648,6427.139182867006,16.77,-2.12,4.98,0.04,0.7891058823529412,2.0749999999999997,591660.37,0.015650344827586208,-0.6761165447470817,90.78838064996204,13970.0,0.9615384615384613,1.04
carrefour,2022-12-31,1.0536538291435975,6434.022694628527,-18.61,-9.01,19.15,1.42,2.1564163424124514,5.8999999999999995,596238.56,0.02314776923076923,0.020915988326848246,136.32439042998053,12190.0,1.0385294423096896,0.9629
casino-guichard-perrachon,2002-12-31,,3781.696945848652,-15.72,7.92,21.57,1.65,5.260118577075098,1.9416666666666667,477725.39,,,17.080277202994548,,,
casino-guichard-perrachon,2003-12-31,1.231371750002322,3118.640943818934,41.69,14.03,20.26,1.02,4.8497265625,2.183333333333333,483636.04,,,15.632007460742562,,,
casino-guichard-perrachon,2004-12-31,1.2443266737050023,3685.384396114865,22.56,8.61,11.18,1.2,4.76423754789272,2.3333333333333335,496227.59,,2.0769438470588235,17.37385553712191,8660.0,0.5952380952380952,1.68
casino-guichard-perrachon,2005-12-31,1.2444844379388227,4269.116984207806,8.82,5.87,9.44,2.98,3.8742833774319068,1.9000000000000001,505212.05,,2.084407984435798,23.290351730244424,6250.0,1.156737998843262,0.8645
casino-guichard-perrachon,2006-12-31,1.2568150905462412,5106.495331648284,32.2,7.56,11.07,4.8,4.0421743372549015,1.8916666666666666,518229.98,,2.8506413098039216,26.799440647999408,8720.0,0.9009009009009009,1.11
casino-guichard-perrachon,2007-12-31,1.3702912307524866,5729.079365808823,9.69,-9.26,-0.06,4.66,4.495509521568628,1.5999999999999999,529230.77,,3.794855149019608,28.523701862031512,9530.0,,
casino-guichard-perrachon,2008-12-31,1.4704498739399536,4340.828477859497,-47.45,-6.47,-3.29,1.6,4.602967147286822,3.1666666666666665,520064.67,,3.6290775546875,21.227647203262695,7360.0,1.3363624214887075,0.7483
casino-guichard-perrachon,2009-12-31,1.394937990268985,3346.44367313385,35.15,14.32,1.55,0.1,4.231696766536965,0.10833333333333334,515997.92,,0.68378613671875,24.95535113276289,9880.0,1.1471836641046231,0.8717
casino-guichard-perrachon,2010-12-31,1.3264672523257377,3745.929060935974,6.31,9.92,-8.62,0.12,3.7417321158301156,1.7249999999999999,526301.28,,0.4133643527131783,35.04414979031338,10700.0,1.1259993244004054,0.8881
casino-guichard-perrachon,2011-12-31,1.3924452969661125,3587.197944848918,-13.12,-7.22,-12.89,0.04,3.9298438914728684,2.2916666666666665,535515.11,,0.6765154396887159,40.227746863907775,9330.0,1.3032712107389548,0.7673
casino-guichard-perrachon,2012-12-31,1.2857606516434597,3346.1524875324235,20.77,1.21,1.9,0.06,3.376463326848249,2.225,535198.66,,0.04930608984375,53.03379179557234,10740.0,1.8712574850299404,0.5344
casino-guichard-perrachon,2013-12-31,1.3281115527336413,3953.106987208946,28.0,8.58,10.35,0.02,3.240859345098039,0.9916666666666667,542737.18,0.01688767441860465,0.03995738039215686,57.54302041180737,13080.0,1.62813415825464,0.6142
casino-guichard-perrachon,2014-12-31,1.3290993176200838,4333.757025505514,-6.34,-2.36,-5.29,0.02,2.7058078431372548,0.6166666666666667,545511.53,0.014176743295019157,0.058849521568627446,67.03696543971884,10520.0,1.8040772145047808,0.5543
casino-guichard-perrachon,2015-12-31,1.1103866095743873,4829.8733877144605,-0.51,10.57,-16.75,0.02,1.731508,0.08333333333333333,551542.63,0.011921226053639846,-0.2600286062992126,98.18067512494855,5160.0,2.6288117770767614,0.3804
casino-guichard-perrachon,2016-12-31,1.1071101340297538,4418.9005834675945,-0.04,4.11,11.08,0.2,1.35295703125,0.30833333333333335,558379.58,0.010668352490421456,-0.6243786770428015,91.87070487982895,5360.0,2.8312570781426953,0.3532
casino-guichard-perrachon,2017-12-31,1.1293302802152412,5178.016325827206,28.21,6.39,3.01,0.8,1.8292238095238096,1.1666666666666667,575333.09,0.01422423076923077,-0.7628656,77.0859356056695,6680.0,2.344116268166901,0.4265999999999999
casino-guichard-perrachon,2018-12-31,1.1813304314668152,5293.6237764246325,-16.08,-4.27,-3.34,1.81,1.6627233201581026,2.1,583570.56,0.014743639846743295,-0.6526678023715415,63.13916553468897,4520.0,3.0404378230465183,0.3289
casino-guichard-perrachon,2019-12-31,1.1198352896250212,5458.275358072917,21.81,-1.18,-11.77,2.14,1.0564019762845849,1.3083333333333333,589704.01,0.01053736641221374,-0.6227451739130435,57.46421563564755,5020.0,1.8477457501847745,0.5412
casino-guichard-perrachon,2020-12-31,1.1418561102779767,5077.860552954767,9.23,14.86,-30.11,0.44,0.5785466403162055,0.5416666666666666,566157.69,0.00907236641221374,-0.6269917529411764,43.09830706896914,3330.0,2.254283137962128,0.4436
casino-guichard-perrachon,2021-12-31,1.1832185992792648,6427.139182867006,16.77,-2.12,4.98,0.04,0.7891058823529412,2.0749999999999997,591660.37,0.015650344827586208,-0.6761165447470817,47.90945631352772,2820.0,2.256317689530686,0.4432
casino-guichard-perrachon,2022-12-31,1.0536538291435975,6434.022694628527,-18.61,-9.01,19.15,1.42,2.1564163424124514,5.8999999999999995,596238.56,0.02314776923076923,0.020915988326848246,52.08516150754169,1120.0,5.564830272676684,0.1797
compagnie-de-saint-gobain,2002-12-31,,3781.696945848652,-15.72,7.92,21.57,1.65,5.260118577075098,1.9416666666666667,477725.39,,,31.508406716696225,,,
compagnie-de-saint-gobain,2003-12-31,1.231371750002322,3118.640943818934,41.69,14.03,20.26,1.02,4.8497265625,2.183333333333333,483636.04,,,31.604125724811684,16990.0,,
compagnie-de-saint-gobain,2004-12-31,1.2443266737050023,3685.384396114865,22.56,8.61,11.18,1.2,4.76423754789272,2.3333333333333335,496227.59,,2.0769438470588235,38.98178837424248,20500.0,,
compagnie-de-saint-gobain,2005-12-31,1.2444844379388227,4269.116984207806,8.82,5.87,9.44,2.98,3.8742833774319068,1.9000000000000001,505212.05,,2.084407984435798,43.81046981509667,20540.0,,
compagnie-de-saint-gobain,2006-12-31,1.2568150905462412,5106.495331648284,32.2,7.56,11.07,4.8,4.0421743372549015,1.8916666666666666,518229.98,,2.8506413098039216,55.41926571428553,30940.0,,
compagnie-de-saint-gobain,2007-12-31,1.3702912307524866,5729.079365808823,9.69,-9.26,-0.06,4.66,4.495509521568628,1.5999999999999999,529230.77,,3.794855149019608,59.736464797947995,35230.0,,
compagnie-de-saint-gobain,2008-12-31,1.4704498739399536,4340.828477859497,-47.45,-6.47,-3.29,1.6,4.602967147286822,3.1666666666666665,520064.67,,3.6290775546875,47.263982884236135,17960.0,,
compagnie-de-saint-gobain,2009-12-31,1.394937990268985,3346.44367313385,35.15,14.32,1.55,0.1,4.231696766536965,0.10833333333333334,515997.92,,0.68378613671875,45.24694549760209,27970.0,0.8333333333333334,1.2
compagnie-de-saint-gobain,2010-12-31,1.3264672523257377,3745.929060935974,6.31,9.92,-8.62,0.12,3.7417321158301156,1.7249999999999999,526301.28,,0.4133643527131783,73.80572163932887,27180.0,0.8928571428571428,1.12
compagnie-de-saint-gobain,2011-12-31,1.3924452969661125,3587.197944848918,-13.12,-7.22,-12.89,0.04,3.9298438914728684,2.2916666666666665,535515.11,,0.6765154396887159,90.61419540806166,20400.0,1.157273463719477,0.8641
compagnie-de-saint-gobain,2012-12-31,1.2857606516434597,3346.1524875324235,20.77,1.21,1.9,0.06,3.376463326848249,2.225,535198.66,,0.04930608984375,101.12177735720057,22430.0,1.0524100189433803,0.9502
compagnie-de-saint-gobain,2013-12-31,1.3281115527336413,3953.106987208946,28.0,8.58,10.35,0.02,3.240859345098039,0.9916666666666667,542737.18,0.01688767441860465,0.03995738039215686,111.63566877465752,30440.0,0.8130081300813008,1.23
compagnie-de-saint-gobain,2014-12-31,1.3290993176200838,4333.757025505514,-6.34,-2.36,-5.29,0.02,2.7058078431372548,0.6166666666666667,545511.53,0.014176743295019157,0.058849521568627446,113.92784718972945,24010.0,0.9345794392523364,1.07
compagnie-de-saint-gobain,2015-12-31,1.1103866095743873,4829.8733877144605,-0.51,10.57,-16.75,0.02,1.731508,0.08333333333333333,551542.63,0.011921226053639846,-0.2600286062992126,135.74204314252395,24330.0,0.8695652173913043,1.15
compagnie-de-saint-gobain,2016-12-31,1.1071101340297538,4418.9005834675945,-0.04,4.11,11.08,0.2,1.35295703125,0.30833333333333335,558379.58,0.010668352490421456,-0.6243786770428015,134.40799563538513,25860.0,0.78125,1.28
compagnie-de-saint-gobain,2017-12-31,1.1293302802152412,5178.016325827206,28.21,6.39,3.01,0.8,1.8292238095238096,1.1666666666666667,575333.09,0.01422423076923077,-0.7628656,198.1624573489083,30440.0,0.7407407407407408,1.3500000000000003
compagnie-de-saint-gobain,2018-12-31,1.1813304314668152,5293.6237764246325,-16.08,-4.27,-3.34,1.81,1.6627233201581026,2.1,583570.56,0.014743639846743295,-0.6526678023715415,250.38072573098472,18370.0,1.1367511651699442,0.8797
compagnie-de-saint-gobain,2019-12-31,1.1198352896250212,5458.275358072917,21.81,-1.18,-11.77,2.14,1.0564019762845849,1.3083333333333333,589704.01,0.01053736641221374,-0.6227451739130435,326.0374263521464,22270.0,0.9900990099009901,1.01
compagnie-de-saint-gobain,2020-12-31,1.1418561102779767,5077.860552954767,9.23,14.86,-30.11,0.44,0.5785466403162055,0.5416666666666666,566157.69,0.00907236641221374,-0.6269917529411764,383.36455762025383,24440.0,0.9174311926605504,1.09
compagnie-de-saint-gobain,2021-12-31,1.1832185992792648,6427.139182867006,16.77,-2.12,4.98,0.04,0.7891058823529412,2.0749999999999997,591660.37,0.015650344827586208,-0.6761165447470817,608.9403315673547,36520.0,0.6535947712418301,1.53
compagnie-de-saint-gobain,2022-12-31,1.0536538291435975,6434.022694628527,-18.61,-9.01,19.15,1.42,2.1564163424124514,5.8999999999999995,596238.56,0.02314776923076923,0.020915988326848246,634.7171966804661,25200.0,0.9803921568627451,1.02
danone,2001-12-31,,,,,,,,,,,,,19960.0,,
danone,2002-12-31,,3781.696945848652,-15.72,7.92,21.57,1.65,5.260118577075098,1.9416666666666667,477725.39,,,52.927807759386035,18190.0,0.2717391304347826,3.68
danone,2003-12-31,1.231371750002322,3118.640943818934,41.69,14.03,20.26,1.02,4.8497265625,2.183333333333333,483636.04,,,43.24799233324159,20740.0,0.30864197530864196,3.24
danone,2004-12-31,1.2443266737050023,3685.384396114865,22.56,8.61,11.18,1.2,4.76423754789272,2.3333333333333335,496227.59,,2.0769438470588235,42.55663874895587,23330.0,0.28735632183908044,3.48
danone,2005-12-31,1.2444844379388227,4269.116984207806,8.82,5.87,9.44,2.98,3.8742833774319068,1.9000000000000001,505212.05,,2.084407984435798,43.508153950464276,26060.0,0.19762845849802377,5.06
danone,2006-12-31,1.2568150905462412,5106.495331648284,32.2,7.56,11.07,4.8,4.0421743372549015,1.8916666666666666,518229.98,,2.8506413098039216,53.50982780653303,36420.0,0.19157088122605362,5.22
danone,2007-12-31,1.3702912307524866,5729.079365808823,9.69,-9.26,-0.06,4.66,4.495509521568628,1.5999999999999999,529230.77,,3.794855149019608,63.415206472330965,42540.0,0.3125,3.2000000000000006
danone,2008-12-31,1.4704498739399536,4340.828477859497,-47.45,-6.47,-3.29,1.6,4.602967147286822,3.1666666666666665,520064.67,,3.6290775546875,54.25542256800703,28640.0,0.42372881355932207,2.36
danone,2009-12-31,1.394937990268985,3346.44367313385,35.15,14.32,1.55,0.1,4.231696766536965,0.10833333333333334,515997.92,,0.68378613671875,46.29197395807139,37640.0,0.5076142131979695,1.97
danone,2010-12-31,1.3264672523257377,3745.929060935974,6.31,9.92,-8.62,0.12,3.7417321158301156,1.7249999999999999,526301.28,,0.4133643527131783,63.018058125952855,38210.0,0.4166666666666667,2.4
danone,2011-12-31,1.3924452969661125,3587.197944848918,-13.12,-7.22,-12.89,0.04,3.9298438914728684,2.2916666666666665,535515.11,,0.6765154396887159,65.30210129588879,37790.0,0.41841004184100417,2.39
danone,2012-12-31,1.2857606516434597,3346.1524875324235,20.77,1.21,1.9,0.06,3.376463326848249,2.225,535198.66,,0.04930608984375,76.5565168997562,42450.0,0.38167938931297707,2.62
danone,2013-12-31,1.3281115527336413,3953.106987208946,28.0,8.58,10.35,0.02,3.240859345098039,0.9916666666666667,542737.18,0.01688767441860465,0.03995738039215686,102.77682838985017,42370.0,0.34965034965034975,2.86
danone,2014-12-31,1.3290993176200838,4333.757025505514,-6.34,-2.36,-5.29,0.02,2.7058078431372548,0.6166666666666667,545511.53,0.014176743295019157,0.058849521568627446,106.7264486018908,39730.0,0.3597122302158274,2.78
danone,2015-12-31,1.1103866095743873,4829.8733877144605,-0.51,10.57,-16.75,0.02,1.731508,0.08333333333333333,551542.63,0.011921226053639846,-0.2600286062992126,140.7387546129572,41890.0,0.33112582781456956,3.02
danone,2016-12-31,1.1071101340297538,4418.9005834675945,-0.04,4.11,11.08,0.2,1.35295703125,0.30833333333333335,558379.58,0.010668352490421456,-0.6243786770428015,143.24867616047098,39260.0,0.35335689045936397,2.83
danone,2017-12-31,1.1293302802152412,5178.016325827206,28.21,6.39,3.01,0.8,1.8292238095238096,1.1666666666666667,575333.09,0.01422423076923077,-0.7628656,162.5018130550898,52770.0,0.33112582781456956,3.02
danone,2018-12-31,1.1813304314668152,5293.6237764246325,-16.08,-4.27,-3.34,1.81,1.6627233201581026,2.1,583570.56,0.014743639846743295,-0.6526678023715415,179.76273616834467,45540.0,0.4132231404958678,2.42
danone,2019-12-31,1.1198352896250212,5458.275358072917,21.81,-1.18,-11.77,2.14,1.0564019762845849,1.3083333333333333,589704.01,0.01053736641221374,-0.6227451739130435,222.9769032186887,53710.0,0.3623188405797102,2.76
danone,2020-12-31,1.1418561102779767,5077.860552954767,9.23,14.86,-30.11,0.44,0.5785466403162055,0.5416666666666666,566157.69,0.00907236641221374,-0.6269917529411764,259.223433829021,42960.0,0.4672897196261682,2.14
danone,2021-12-31,1.1832185992792648,6427.139182867006,16.77,-2.12,4.98,0.04,0.7891058823529412,2.0749999999999997,591660.37,0.015650344827586208,-0.6761165447470817,352.33305740066857,39440.0,0.5,2.0
danone,2022-12-31,1.0536538291435975,6434.022694628527,-18.61,-9.01,19.15,1.42,2.1564163424124514,5.8999999999999995,596238.56,0.02314776923076923,0.020915988326848246,339.3523360632743,33600.0,0.5780346820809249,1.7299999999999998
dassault-aviation,2002-12-31,,3781.696945848652,-15.72,7.92,21.57,1.65,5.260118577075098,1.9416666666666667,477725.39,,,6.121274565488513,,,
dassault-aviation,2003-12-31,1.231371750002322,3118.640943818934,41.69,14.03,20.26,1.02,4.8497265625,2.183333333333333,483636.04,,,6.383796241525141,4200.0,,
dassault-aviation,2004-12-31,1.2443266737050023,3685.384396114865,22.56,8.61,11.18,1.2,4.76423754789272,2.3333333333333335,496227.59,,2.0769438470588235,6.461291581979023,6100.0,,
dassault-aviation,2005-12-31,1.2444844379388227,4269.116984207806,8.82,5.87,9.44,2.98,3.8742833774319068,1.9000000000000001,505212.05,,2.084407984435798,7.155664128408773,6940.0,,
dassault-aviation,2006-12-31,1.2568150905462412,5106.495331648284,32.2,7.56,11.07,4.8,4.0421743372549015,1.8916666666666666,518229.98,,2.8506413098039216,5.891841676619767,8950.0,,
dassault-aviation,2007-12-31,1.3702912307524866,5729.079365808823,9.69,-9.26,-0.06,4.66,4.495509521568628,1.5999999999999999,529230.77,,3.794855149019608,7.510954007843295,9430.0,,
dassault-aviation,2008-12-31,1.4704498739399536,4340.828477859497,-47.45,-6.47,-3.29,1.6,4.602967147286822,3.1666666666666665,520064.67,,3.6290775546875,7.516641913492371,5690.0,,
dassault-aviation,2009-12-31,1.394937990268985,3346.44367313385,35.15,14.32,1.55,0.1,4.231696766536965,0.10833333333333334,515997.92,,0.68378613671875,6.965506547895113,7610.0,0.8264462809917356,1.21
dassault-aviation,2010-12-31,1.3264672523257377,3745.929060935974,6.31,9.92,-8.62,0.12,3.7417321158301156,1.7249999999999999,526301.28,,0.4133643527131783,7.090582796685392,8090.0,0.7246376811594204,1.38
dassault-aviation,2011-12-31,1.3924452969661125,3587.197944848918,-13.12,-7.22,-12.89,0.04,3.9298438914728684,2.2916666666666665,535515.11,,0.6765154396887159,6.744442761514608,7470.0,0.7751937984496123,1.29
dassault-aviation,2012-12-31,1.2857606516434597,3346.1524875324235,20.77,1.21,1.9,0.06,3.376463326848249,2.225,535198.66,,0.04930608984375,5.478655595193199,9960.0,0.6289308176100629,1.59
dassault-aviation,2013-12-31,1.3281115527336413,3953.106987208946,28.0,8.58,10.35,0.02,3.240859345098039,0.9916666666666667,542737.18,0.01688767441860465,0.03995738039215686,4.8956058574927726,12970.0,0.5434782608695652,1.84
